ID	Name	SMILES	Origin	InChiKey	Source	Alternative IDs
NOR00596	discobahamin A	CCCC(N)C(=O)C4(C=O)(C(C=CN4(C(=O)C(N)CCCNC(=O)C(Cc1c[nH]c2ccc(O)cc12)NC(=O)C=Cc3coc(n3)C(C)NC(=O)C(=O)C(N)CC(C)C))C(=O)C(O)C(C)CC)	Discodermia sp.	IKIDULYSIBTEOW-UHFFFAOYSA-N	Norine	
NOR00597	discobahamin B	CCC(C)C(O)C(=O)C4C=CN(C(=O)C(N)CCCNC(=O)C(Cc1c[nH]c2ccc(O)cc12)NC(=O)C=Cc3coc(n3)C(C)NC(=O)C(=O)C(N)CC(C)C)C4(C=O)(C(=O)C(N)CC(C)C)	Discodermia sp.	KDLUPVWOLLFUAU-UHFFFAOYSA-N	Norine	
NOR00599	cyclocinamide A	CN1C=C(C=C1C(=O)NCC(=O)NC2CNC(=O)[C@@H](NC(=O)C(CNC(=O)[C@@H](NC2=O)CC(=O)N)O)CC3=CNC4=C3C=C(C=C4)Br)Cl	Psammocinia	IDZAPUZBBVBVSL-YDPTZXBUSA-N	Norine	
NOR00600	aciculitin A	CCCCCCC=CC=CC(OC1OCC(O)C(O)C1(O))C(O)C(=O)NC(=CC)C(=O)NC4C(C)NC(=O)C5Cc2[nH]cnc2c3cc(ccc3(O))CC(NC(=O)C(NC4(=O))C(C)O)C(=O)NC(=CC)C(=O)NC(C(O)CC(N)=O)C(=O)NCC(=O)NC(CCC(N)=O)C(=O)N5	Aciculites orientalis	MSPKEYCCLJEDPB-UHFFFAOYSA-N	Norine	
NOR00606	geodiamolide D	CC2C=C(C)CC(C)C(=O)NCC(=O)N(C)C(Cc1ccc(O)c(c1)I)C(=O)NC(C)C(=O)OC(C)C2	Cymbastela	OXZSDRMSCOSPIT-UHFFFAOYSA-N	Norine	
NOR00610	geodiamolide M	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)C)C)CC2=CC(=C(C=C2)O)Br)CO)C	Cymbastela	JCWSPCKFOMCRIN-NRVAOJETSA-N	Norine	
NOR00611	geodiamolide N	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)C)C)CC2=CC(=C(C=C2)O)Cl)CO)C	Cymbastela	WOLOUMXCNQBHJC-NRVAOJETSA-N	Norine	
NOR00612	geodiamolide O	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)CO)C)CC2=CC(=C(C=C2)O)I)C)C	Cymbastela	OZGGBCWQMMSVKW-NRVAOJETSA-N	Norine	
NOR00614	geodiamolide Q	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)CO)C)CC2=CC(=C(C=C2)O)Cl)C)C	Cymbastela	WDSBWVUCICAVHQ-NRVAOJETSA-N	Norine	
NOR00615	geodiamolide R	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)CNC(=O)[C@H](C/C(=C1)/C)C)C)CC2=CC(=C(C=C2)O)I)CO)C	Cymbastela	LQAKUUQGLPKZJX-OOZVTPSZSA-N	Norine	
NOR00616	geodiamolide TA	C[C@@H]\1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](C/C(=C1)/C)C)C)C)CC2=CC(=C(C=C2)O)Cl)C(C)C)C	hemiasterella minor	VWENMDIXDQSQSW-UIEUQYGRSA-N	Norine	
NOR00617	neosiphoniamolide A	CC2C=C(C)CC(C)C(=O)NCC(=O)N(C)C(Cc1ccc(O)c(c1)I)C(=O)NC(C(C)C)C(=O)OC(C)C2	Neosiphonia superstes	HADLOGUIGHOPEZ-UHFFFAOYSA-N	Norine	
NOR00619	geodiamolide J	C[C@@H]1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](CC(=C)C1=O)C)C)C)CC2=CC(=C(C=C2)O)Br)C)C	Cymbastela	FQAPXMRHZCQORT-BFGKGAQZSA-N	Norine	
NOR00620	geodiamolide K	C[C@@H]1C[C@@H](OC(=O)[C@@H](NC(=O)[C@H](N(C(=O)[C@@H](NC(=O)[C@H](CC(=C)C1=O)C)C)C)CC2=CC(=C(C=C2)O)Cl)C)C	Cymbastela	KQYPATLROLRBPQ-BFGKGAQZSA-N	Norine	
NOR00621	majusculamide C	CCC(C)C2OC(=O)C(C)C(CC)NC(=O)C(C)NC(=O)C(C)(C)C(=O)C(C)NC(=O)C(Cc1ccc(cc1)OC)N(C)C(=O)C(C(C)C)N(C)C(=O)CNC(=O)C(C(C)CC)N(C)C(=O)CNC2(=O)	Dolabella auricularia; Lyngbya majuscula; Ptilocaulis trachys	KDZUJZSBNBCYEK-UHFFFAOYSA-N	Norine	
NOR00624	tentoxin	CC(C)CC2NC(=O)C(C)N(C)C(=O)CNC(=O)C(=Cc1ccccc1)N(C)C2(=O)	Alternaria alternata	SIIRBDOFKDACOK-UHFFFAOYSA-N	Norine	
NOR00625	bottromycin A2	COC(=O)CC(NC(=O)C(NC(=O)C(NC1=NCC(=O)N2CCC(C)C2(C(=O)NC(C(C)C)C(=O)NC1C(C)(C)C))C(C)(C)C)C(C)c3ccccc3)c4nccs4	Streptomyces	KSIZLOPUXFSFNR-UHFFFAOYSA-N	Norine	
NOR00626	cyclochlorotine	CCC1NC(=O)C3C(C(CN3(C(=O)C(CO)NC(=O)CC(NC(=O)C(CO)NC1(=O))c2ccccc2))Cl)Cl	Penicillium islandicum	PMBVHCCVEPYDSN-UHFFFAOYSA-N	Norine	
NOR00627	malformin A1; malformin B1	CCC(C)C1NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C2CSSCC(NC1(=O))C(=O)N2)C(C)C	Aspergillus niger	RNCGDQLZIATDOU-UHFFFAOYSA-N	Norine	NOR00629
NOR00628	malformin A2	CC(C)CC1NC(=O)C(NC(=O)C2CSSCC(NC(=O)C(NC1(=O))C(C)C)C(=O)N2)C(C)C	Aspergillus niger	KRQRRZFXHYYNSO-UHFFFAOYSA-N	Norine	
NOR00630	malformin C	CC(C)CC1NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C2CSSCC(NC1(=O))C(=O)N2)C(C)C	Aspergillus niger	TZODYIWCRGWHQB-UHFFFAOYSA-N	Norine	
NOR00631	malformin B2	CC(C)CC1NC(=O)C(NC(=O)C(NC(=O)C2CSSCC(NC1(=O))C(=O)N2)C(C)C)C(C)C	Aspergillus niger	COOVLPUBLIXDHW-UHFFFAOYSA-N	Norine	
NOR00632	allomalformin	CCC(C)C(NC(=O)C(C=S)NC(=O)C(N)C=S)C(=O)NC(CC(C)C)C(=O)NC(C=O)C(C)C	Aspergillus niger	SGUCVZMBOWPXNV-UHFFFAOYSA-N	Norine	
NOR00638	capreomycin IA	NCCCC(N)CC(=O)NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(NC(=O)C(=CNC(N)=O)NC1(=O))C2CCN=C(N)N2	Streptomyces	JNIIDKODPGHQSS-UHFFFAOYSA-N	Norine	
NOR00639	capreomycin IB	CC1NC(=O)C(N)CNC(=O)C(NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC1(=O))C2CCN=C(N)N2	Streptomyces	FRXNXDHFQYZYNA-UHFFFAOYSA-N	Norine	
NOR00640	capreomycin IIA	NCC1NC(=O)C(CO)NC(=O)C(N)CNC(=O)C(NC(=O)C(=CNC(N)=O)NC1(=O))C2CCN=C(N)N2	Streptomyces	XFGCTBYTRMLWCB-UHFFFAOYSA-N	Norine	
NOR00641	capreomycin IIB	CC1NC(=O)C(N)CNC(=O)C(NC(=O)C(=CNC(N)=O)NC(=O)C(CN)NC1(=O))C2CCN=C(N)N2	Streptomyces	MHBQQDNEPQYCOS-UHFFFAOYSA-N	Norine	
NOR00644	pupukeamide	CCCC(=O)N(C)[C@@H](C(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC1=CC=C(C=C1)OC)C(=O)N(C)[C@@H]([C@@H](C)CC)C(=O)OC	Philinopsis speciosa	HRZNKCZAGKNGHT-SCSDWAJUSA-N	Norine	
NOR00651	empedopeptin	CCCCCCCCCCCC1CC(=O)N4CCCC4(C(=O)NC(CO)C(=O)N3CCCC3(C(=O)NC(CCCN=C(N)N)C(=O)NC(C(=O)NC(CO)C(=O)N2CCC(O)C2(C(=O)NC(C(=O)O1)C(O)C(=O)O))C(O)C(=O)O))	Empedobacter	WSCOCOSDPASNLN-UHFFFAOYSA-N	Norine	
NOR00655	lysobactin	CCC(C)C1NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(N)CC(C)C)C(OC(=O)C(CO)NC(=O)C(NC(=O)CNC(=O)C(NC1(=O))C(C)O)C(O)C(N)=O)c2ccccc2)C(O)C(C)C	Lysobacter	KQMKBWMQSNKASI-UHFFFAOYSA-N	Norine	
NOR00657	gratisin	CC(C)CC5NC(=O)C(CCCN)NC(=O)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C7CCCN7(C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(NC(=O)C(Cc3ccc(O)cc3)NC(=O)C6CCCN6(C(=O)C(Cc4ccccc4)NC5(=O)))C(C)C))C(C)C	Bacillus brevis	KIUGLYLJMHCDMF-UHFFFAOYSA-N	Norine	
NOR00658	valinomycin	CC(C)C1NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC(=O)C(NC(=O)C(C)OC(=O)C(NC(=O)C(OC1(=O))C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C	Streptomyces; Streptomyces fulvissimus; Streptomyces tsusimaensis	FCFNRCROJUBPLU-UHFFFAOYSA-N	Norine	NOR01583
NOR00660	mycobacillin	C[C@H]1C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](C(=O)N[C@H](CCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](CCC(=O)N[C@@H](C(=O)N1)CC(=O)O)C(=O)O)CC(C)C)CC(=O)O)CO)CC3=CC=C(C=C3)O)CC(=O)O)CC4=CC=C(C=C4)O)C(=O)O)CC(=O)O)CC(=O)O	Bacillus subtilis	MGMBOQJARKXIAL-LCLLRQAKSA-N	Norine	
NOR00665	edeine A	NCCCCNCCCNC(=O)CNC(=O)CC(O)C(N)CCCC(NC(=O)C(CN)NC(=O)C(O)CNC(=O)CC(N)c1ccc(O)cc1)C(=O)O	Bacillus brevis	HENXXJCYASTLGZ-UHFFFAOYSA-N	Norine	
NOR00673	neoviridogrisein I	CC[C@H]1C(=O)N([C@H](C(=O)OC([C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@@H]2C(=O)N(CC(=O)N([C@H](C(=O)N1)C(C)C(C)C)C)C)CC(C)C)NC(=O)C3=C(C=CC=N3)O)C)C4=CC=CC=C4)C	Streptomyces	NPHUKIOGHFYZCW-OUUVCTIKSA-N	Norine	
NOR00674	neoviridogrisein II	C[C@H]1C(=O)N([C@H](C(=O)OC([C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@@H]2C(=O)N(CC(=O)N([C@H](C(=O)N1)C(C)C(C)C)C)C)CC(C)C)NC(=O)C3=C(C=CC=N3)O)C)C4=CC=CC=C4)C	Streptomyces	XMKLKZFSQXZUQU-VLQVVDFQSA-N	Norine	
NOR00683	A51568	CC(C)CC(N)C(=O)NC1C(O)C2=CC(Cl)=C(OC3=CC4=CC(OC5=C(Cl)C=C(C=C5)C(O)C5NC(=O)C(NC(=O)C4NC(=O)C(CC(N)=O)NC1=O)C1=CC(=C(O)C=C1)C1=C(O)C=C(O)C=C1C(NC5=O)C(O)=O)=C3OC1OC(CO)C(O)C(O)C1OC1CC(C)(N)C(O)C(C)O1)C=C2	Nocardia orientalis	NUAQIRUAZSJTAI-UHFFFAOYSA-N	Norine	
NOR00708	demethylbalhimycin	C[C@H]1C(=O)[C@@](C[C@@H](O1)O[C@H]2[C@H]3C(=O)N[C@@H](C4=CC(=CC(=C4C5=C(C=CC(=C5)[C@H](C(=O)N3)NC(=O)[C@H]6C7=CC(=C(C(=C7)OC8=C(C=C(C=C8)[C@H]([C@H](C(=O)N[C@H](C(=O)N6)CC(=O)N)NC(=O)[C@@H](CC(C)C)N)O)Cl)O[C@H]9[C@@H]([C@H]([C@@H]([C@H](O9)CO)O)O)O)OC1=C(C=C2C=C1)Cl)O)O)O)C(=O)O)(C)N	Nocardia orientalis; Amycolatopsis sp.	KEOVUUXSWGRLCU-RYWUAARTSA-N	Norine	
NOR00712	beauvericin B	CCC(C)[C@H]1C(=O)N([C@@H](C(=O)O[C@@H](C(=O)N(C(C(=O)O[C@@H](C(=O)N([C@@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)CC)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C	Paecilomyces tenuipes	PVURPIBDNQIDSO-ZRVCTONOSA-N	Norine	
NOR00713	beauvericin C	CC[C@H](C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)[C@@H](C)CC)CC3=CC=CC=C3)C)[C@@H](C)CC)CC4=CC=CC=C4)C	Paecilomyces tenuipes	SUYIKDSCLNTKHW-AABATXNOSA-N	Norine	
NOR00734	aquachelin D	CCCCCCCCCCCCCC(=O)N[C@H]([C@@H](C(=O)O)O)C(=O)N[C@H](CO)C(=O)N[C@H](CO)C(=O)N[C@H](CCC(=O)N)C(=O)N[C@H](CCCN(C(=O)C)O)C(=O)N[C@H](CO)C(=O)N[C@H](CCCN(C(=O)C)O)C(=O)O	Halomonas aquamarina	INQPEYPPNRJHHH-IVJVROTOSA-N	Norine	
NOR00740	callipeltin F	C[C@H](CC(C)C)[C@H]([C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)[C@H]([C@H](C(=O)N[C@@H]([C@@H](C)[C@@H](C)C(=O)N)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)O)O)O)O	Latrunculia sp.	FNZVZZPHRKKNAM-PZNAUCJKSA-N	Norine	
NOR00741	callipeltin G	C[C@H](CC(C)C)[C@H]([C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)[C@H]([C@H](C(=O)N[C@@H]([C@@H](C)[C@@H](C)C(=O)N)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CCC(=O)N)C(=O)O)O)O)O	Latrunculia sp.	LJTJFNGELXJHRC-PHLQSJNBSA-N	Norine	
NOR00744	callipeltin J	C[C@H](CC(C)C)[C@H]([C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)[C@H]([C@H](C(=O)N[C@H]([C@@H](C)CC(=O)N)C(=O)N[C@H]([C@@H](C)O)C(=O)O)O)O)O	Latrunculia sp.	VIZHAVVFNZVQHE-JGMVBJFJSA-N	Norine	
NOR00745	callipeltin K	C[C@H](CC(C)C)[C@H]([C@@H](C)C(=O)N[C@H](C)C(=O)N[C@@H](CCCN=C(N)N)[C@H]([C@H](C(=O)N[C@H]([C@@H](C)CC(=O)N)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](CC(C)C)C(=O)N(C)[C@@H](CCC(=O)N)C(=O)N[C@H]([C@@H](C1=CC=C(C=C1)O)OC)C(=O)N(C)[C@@H](C)C(=O)O)O)O)O	Latrunculia sp.	GEFNRYOFTAUYMG-VUGLHRORSA-N	Norine	
NOR00749	N-coronafacoyl-L-isoleucine	CC[C@@H]1C[C@H]2[C@H](CCC2=O)C(=C1)C(=O)N[C@@H](C(C)CC)C(=O)O	Pseudomonas syringae pv. glycinea	RKSQYDBORLFRPF-VXEUTMNQSA-N	Norine	
NOR00750	N-coronafacoyl-L-alloisoleucine	CCC1CC2C(CCC2=O)C(=C1)C(=O)NC(C(=O)O)C(C)CC	Pseudomonas syringae pv. glycinea	RKSQYDBORLFRPF-UHFFFAOYSA-N	Norine	
NOR00751	N-coronafacoyl-L-serine	CC[C@@H]1C[C@H]2[C@H](CCC2=O)C(=C1)C(=O)N[C@@H](CO)C(=O)O	Pseudomonas syringae pv. tomato	TUNPWIUIRCNHPM-WDCWCFNPSA-N	Norine	
NOR00752	N-coronafacoyl-L-threonine	CC[C@@H]1C[C@H]2[C@H](CCC2=O)C(=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)O	Pseudomonas syringae pv. tomato	QCUYMRSWABCZBI-WCCFOQQASA-N	Norine	
NOR00753	hydroxycyclochlorotine	C[C@H]([C@H]1C(=O)N[C@H](C(=O)N[C@H](CC(=O)N[C@H](C(=O)N2C[C@H]([C@H]([C@H]2C(=O)N1)Cl)Cl)CO)C3=CC=CC=C3)CO)O	Penicillium islandicum	SQOPWHUHNWXLMA-PQMJZOGWSA-N	Norine	
NOR00754	astin B	CCC1C(=O)N2CC(C(C2C(=O)NC(C(=O)NC(C(=O)NC(CC(=O)N1)C3=CC=CC=C3)CO)C(C)O)Cl)Cl	Cyanodermella asteris	DQILVZOWLYBPKT-UHFFFAOYSA-N	Norine	
NOR00756	corticiamide A	CCC(C)(C)[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CS(=O)(=O)O)C(=O)NC3C(=O)N(C(C(=O)NC(C(=O)NC(C(=O)N(C(C(=O)NCC(=O)OC3C)CC(=O)N)C)C(C)O)CC4=CC=C(C=C4)Br)CCC(=O)N)C)NC(=O)[C@@H]5CCCN5C(=O)[C@H](CC6=CC=C(C=C6)Br)NC(=O)[C@H](C)NC=O	Corticium	GBNMVMAUEMBTAU-CGFJMEGXSA-N	Norine	
NOR00774	isariin C	CCCCCCC1CC(=O)NCC(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C)C)CC(C)C)C(C)C	Isaria felina	YBUNWQZCPQUPOR-VNCRBPCSSA-N	Norine	
NOR00804	kahalalide V	CC(C)CCC[C@@H](CC(=O)N[C@H](CC1=CNC2=CC=CC=C21)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)O	Elysia rufescens; Bryopsis pennata	HYYCBNZMVDXFIO-MRLUPLGUSA-N	Norine	
NOR00806	kahalalide X	CCCC(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H](CC3=CC=C(C=C3)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)O	Elysia rufescens; Bryopsis pennata	SGZMHCQQOQOYCC-LMRUPLMXSA-N	Norine	
NOR00817	[D-Asp3.ADMAdda5.Dhb7]microcystin-LR	CC(=O)OC(Cc1ccccc1)C(C)C=C(C)C=CC2NC(=O)C(CCCN=C(N)N)NC(=O)CC(NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(=CC)NC(=O)CCC(NC(=O)C2(C))C(=O)O)C(=O)O	Nostoc	LTHMLXBUIQLYAJ-UHFFFAOYSA-N	Norine	
NOR00819	nocardicin C	NC(CCOc1ccc(cc1)C(N)C(=O)NC2CN(C2(=O))C(C(=O)O)c3ccc(O)cc3)C(=O)O	Nocardia uniformis subsp. tsuyamanensis	CWTCWGGPTVMMLT-UHFFFAOYSA-N	Norine	
NOR00820	nocardicin D	NC(CCOc1ccc(cc1)C(=O)C(=O)NC2CN(C2(=O))C(C(=O)O)c3ccc(O)cc3)C(=O)O	Nocardia uniformis subsp. tsuyamanensis	QJZHIGKJGFPGRN-UHFFFAOYSA-N	Norine	
NOR00823	nocardicin G	NC(C(=O)NC1CN(C1(=O))C(C(=O)O)c2ccc(O)cc2)c3ccc(O)cc3	Nocardia uniformis subsp. tsuyamanensis	SAVAPYNOQXYBJS-UHFFFAOYSA-N	Norine	
NOR00824	nodularin-Har	CC=C2C(=O)NC(C(=O)O)C(C)C(=O)NC(CCCCN=C(N)N)C(=O)NC(C=CC(C)=CC(C)C(Cc1ccccc1)OC)C(C)C(=O)NC(CCC(=O)N2(C))C(=O)O	Nodularia harveyana	YCFHEUGHSRSOFR-UHFFFAOYSA-N	Norine	
NOR00825	motuporin	C/C=C\1/C(=O)N[C@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]([C@@H](C(=O)N[C@H](CCC(=O)N1C)C(=O)O)C)/C=C/C(=C/[C@H](C)[C@H](CC2=CC=CC=C2)OC)/C)C(C)C)C)C(=O)O	Theonella swinhoei	GIRIHYQVGVTBIP-NJYUBDSESA-N	Norine	
NOR00841	polydiscamide C	CCC(C)(C)C(NC(=O)C(NC(=O)C2CCCN2(C(=O)C(Cc1ccc(cc1)Br)NC(=O)C(C)NC=O))C(C)C)C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(CCCN=C(N)N)C(=O)NC(CS(=O)(=O)O)C(=O)NC5C(C)OC(=O)C(CC(=O)O)NC(=O)C6CCCN6(C(=O)C(NC(=O)C(CCC(N)=O)N(C)C5(=O))C(C)C)	Ircinia	YNHITCSQSRKQHK-UHFFFAOYSA-N	Norine	
NOR00842	polydiscamide D	CC(C)C(NC(=O)C2CCCN2(C(=O)C(Cc1ccc(cc1)Br)NC(=O)C(C)NC=O))C(=O)NC(C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(CCCN=C(N)N)C(=O)NC(CS(=O)(=O)O)C(=O)NC5C(C)OC(=O)C(CC(=O)O)NC(=O)C6CCCN6(C(=O)C(NC(=O)C(CCC(N)=O)N(C)C5(=O))C(C)C))C(C)(C)C	Ircinia	JYQSNSNXXDQETE-UHFFFAOYSA-N	Norine	
NOR00864	syringomycin A1	CCCCCCC[C@H](CC(=O)N[C@H]1COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)/C(=C/C)/NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC1=O)CO)CCN)CCN)CCCN=C(N)N)CC2=CC=CC=C2)[C@@H](C(=O)O)O)[C@@H](CCl)O)O	Pseudomonas syringae pv. syringae	VFXHWENMNWQOTJ-MXPVUDIXSA-N	Norine	
NOR00877	tripropeptin B	C[C@H]([C@H]1C(=O)N2CCC[C@H]2C(=O)N3CCC[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N4CCC([C@H]4C(=O)N[C@H](C(=O)OC(CC(=O)N1)CCCCCCCCC(C)C)C(C(=O)O)O)O)CO)C(C(=O)O)O)CCCN=C(N)N)O	Lysobacter	HDRXFYLSJDHVBY-WCOONFPOSA-N	Norine	
NOR00879	tripropeptin D	C[C@H]([C@H]1C(=O)N2CCCC2C(=O)N3CCC[C@H]3C(=O)NC(C(=O)N[C@@H](C(=O)NC(C(=O)N4CCC([C@H]4C(=O)N[C@H](C(=O)OC(CC(=O)N1)CCCCCCCCCCC(C)C)C(C(=O)O)O)O)CO)C(C(=O)O)O)CCCN=C(N)N)O	Lysobacter	DETFTHHTKCLOGR-ZMRVEOMISA-N	Norine	
NOR00880	tripropeptin E	C[C@@H]([C@@H]1C(=O)N2CCCC2C(=O)N3CCC[C@H]3C(=O)NC(C(=O)N[C@H](C(=O)NC(C(=O)N4CCC([C@H]4C(=O)N[C@H](C(=O)OC(CC(=O)N1)CCCCCCCCCCCC(C)C)C(C(=O)O)O)O)CO)C(C(=O)O)O)CCCN=C(N)N)O	Lysobacter	WMDXQOHHZMAZFS-DEKZVFLNSA-N	Norine	
NOR00913	bacitracin E	CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(C)C)C(=O)N1[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)NC(C(=O)N[C@H](C(=O)NC(C1=O)CC(=O)N)CC(=O)O)CC2=CN=CN2)CC3=CC=CC=C3)C(C)C)CCCN)CCCCN)NC(=O)[C@@H]4CSC(=N4)[C@H](C(C)C)N	Bacillus subtilis; Bacillus licheniformis	XMBQGBWVLDEGRL-UQXFJOBHSA-N	Norine	
NOR00935	helvecardin A	C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2[C@@H](O[C@@H]([C@H](C2O)O)CO)OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H]7C(=O)N[C@@H](C8=CC(=CC(=C8C9=C(C=CC(=C9)[C@H](C(=O)N7)NC(=O)[C@@H]5NC(=O)C(NC(=O)[C@@H]([C@@H](C1=CC=C(O4)C=C1)OC1C(C(C(C(O1)CO)O)O)O)NC(=O)C(C1=CC=C(C=C1)OC1C(C(C(C(O1)C)O)O)OC)NC)C1=CC(=C(C=C1)O)Cl)O)O)O)C(=O)O)O[C@H]1C[C@@H]([C@H]([C@@H](O1)C)O)N)Cl)N)O	Pseudonocardia compacta	ZVRVZYXIMVTOQM-ZUQUPIACSA-N	Norine	
NOR00937	ampullosporin A	C[C@@H](C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(=O)N)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)C	Sepedonium ampullosporum	QXMNSBVEOAGSSK-WWSPCDPFSA-N	Norine	
NOR00938	ampullosporin B	C[C@@H](C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)CO)NC(=O)[C@H](CCC(=O)N)NC(=O)C(C)(C)NC(=O)[C@H](CC(C)C)NC(=O)C(C)(C)NC(=O)C(C)(C)NC(=O)[C@H](C)NC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)C	Sepedonium ampullosporum	AAJHZGKOEKTXLF-KOMBNCDCSA-N	Norine	
NOR00939	ampullosporin C	C[C@@H](C(=O)NC(C)(C)C(=O)NC(C)(C)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(=O)N)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)CO)NC(=O)[C@H](CC1=CNC2=CC=CC=C21)NC(=O)C	Sepedonium ampullosporum	HEFSVWRWNZCEMK-KOMBNCDCSA-N	Norine	
